timestamp,temperatura_pr1,date (America/Sao_Paulo)
1763264178181,3.7,2025-11-16 00:36:18.181000-03:00
1763264117854,3.5,2025-11-16 00:35:17.854000-03:00
1763264057523,3.6,2025-11-16 00:34:17.523000-03:00
1763263997194,4.4,2025-11-16 00:33:17.194000-03:00
1763263936866,5.3,2025-11-16 00:32:16.866000-03:00
1763263876550,5.8,2025-11-16 00:31:16.550000-03:00
1763263815567,6.0,2025-11-16 00:30:15.567000-03:00
1763263755250,5.5,2025-11-16 00:29:15.250000-03:00
1763263694919,5.0,2025-11-16 00:28:14.919000-03:00
1763263634588,4.5,2025-11-16 00:27:14.588000-03:00
1763263574276,4.0,2025-11-16 00:26:14.276000-03:00
1763263513940,3.6,2025-11-16 00:25:13.940000-03:00
1763263453603,3.5,2025-11-16 00:24:13.603000-03:00
1763263393278,4.3,2025-11-16 00:23:13.278000-03:00
1763263332966,5.2,2025-11-16 00:22:12.966000-03:00
1763263272628,5.7,2025-11-16 00:21:12.628000-03:00
1763263212310,6.1,2025-11-16 00:20:12.310000-03:00
1763263151968,5.6,2025-11-16 00:19:11.968000-03:00
1763263091652,5.1,2025-11-16 00:18:11.652000-03:00
1763263031316,4.6,2025-11-16 00:17:11.316000-03:00
1763262970987,4.1,2025-11-16 00:16:10.987000-03:00
1763262910557,3.7,2025-11-16 00:15:10.557000-03:00
1763262850232,3.5,2025-11-16 00:14:10.232000-03:00
1763262789907,4.1,2025-11-16 00:13:09.907000-03:00
1763262729576,5.0,2025-11-16 00:12:09.576000-03:00
1763262669257,5.6,2025-11-16 00:11:09.257000-03:00
1763262608936,6.1,2025-11-16 00:10:08.936000-03:00
1763262548607,5.7,2025-11-16 00:09:08.607000-03:00
1763262488276,5.2,2025-11-16 00:08:08.276000-03:00
1763262427944,4.7,2025-11-16 00:07:07.944000-03:00
1763262367614,4.2,2025-11-16 00:06:07.614000-03:00
1763262307294,3.8,2025-11-16 00:05:07.294000-03:00
1763262246965,3.5,2025-11-16 00:04:06.965000-03:00
1763262186639,3.9,2025-11-16 00:03:06.639000-03:00
1763262126307,4.8,2025-11-16 00:02:06.307000-03:00
1763262125508,5.6,2025-11-16 00:02:05.508000-03:00
1763262005651,6.0,2025-11-16 00:00:05.651000-03:00
